Zone_ID,HID_No,Bay_Zone,Sub_Region,Full_Name,Territory,Type,IN_Count,OUT_Count,IN_Lanes,OUT_Lanes,Vehicle_Max,Vehicle_Precaution,Project,ZCU,HID_Type,HID_ID,Zone_ID2,Addr_No,Station_No
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4AFZ42-127,13582,1456,21177
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4PSI4107_R0,13582,15241,9234
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4PSI4107_R1,13582,15241,9233
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-506,13591,1360,36616
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-507,13591,1360,36617
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-508,13591,1360,36618
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-509,13591,1360,36619
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-510,13591,1360,36620
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-606,13591,1360,36626
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-607,13591,1360,36627
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-608,13591,1360,36628
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-609,13591,1360,36629
13591,HID-OHT-13591,B1360,1,HID-B1360-1(13591),1,HID,3,1,1360→1361; 1465→1466; 15196→1466,1469→1470,0,1,M14 Project Ph-1,,HID3,4AFZ43-610,13591,1360,36630
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-386,13601,1450,36852
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-387,13601,1450,36853
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-388,13601,1450,36854
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-389,13601,1450,36855
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-394,13601,1450,36860
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-395,13601,1450,36861
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-396,13601,1450,36862
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,4AFZ42-397,13601,1450,36863
13601,HID-OHT-13601,B1361,1,HID-B1361-1(13601),1,HID,1,2,1447→1448,1448→1454; 1449→1450,0,1,M14 Project Ph-1,,HID3,ST-09320,13601,1447,9320
13602,HID-OHT-13602,B1361,2,HID-B1361-2(13602),1,HID,2,3,1442→1443; 15280→1443,1448→1449; 1457→1458; 1457→15239,0,1,M14 Project Ph-1,,HID3,,,,
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-302,13611,1538,21068
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-303,13611,1538,21069
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-304,13611,1538,21070
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-305,13611,1539,21071
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-306,13611,1539,21072
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-315,13611,1544,21081
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-316,13611,1544,21082
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-317,13611,1544,21083
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-318,13611,1544,21084
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-319,13611,1544,21085
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-401,13611,1538,31001
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-402,13611,1538,31002
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-403,13611,1538,31003
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-404,13611,1539,31004
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-405,13611,1539,31005
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-413,13611,1544,31013
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-414,13611,1544,31014
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-415,13611,1544,31015
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-416,13611,1544,31016
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ41-417,13611,1544,31017
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ42-402,13611,1452,36868
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ42-403,13611,1452,36869
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4AFZ42-404,13611,1452,36870
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4PTI4108_2,13611,1539,9008
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4PTI4108_3,13611,1539,9007
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4PTI4108_4,13611,1538,9006
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4PTM4101_1,13611,1544,9015
13611,HID-OHT-13611,B1362,1,HID-B1362-1(13611),1,HID,2,1,1452→1453; 1538→1539,1543→1544,0,1,M14 Project Ph-1,,HID3,4PTM4101_2,13611,1544,9014
13621,HID-OHT-13621,B1363,1,HID-B1363-1(13621),1,HID,4,2,1361→1469; 1468→1469; 15208→15218; 15217→15218,1470→15197; 1471→1472,0,1,M14 Project Ph-1,,HID3,4AFZ42-305,13621,1472,21185
13621,HID-OHT-13621,B1363,1,HID-B1363-1(13621),1,HID,4,2,1361→1469; 1468→1469; 15208→15218; 15217→15218,1470→15197; 1471→1472,0,1,M14 Project Ph-1,,HID3,4AFZ42-306,13621,1472,21186
13622,HID-OHT-13622,B1363,2,HID-B1363-2(13622),1,HID,2,2,1361→1469; 1468→1469,1470→1471; 15200→15201,0,1,M14 Project Ph-1,,HID3,,,,
13631,HID-OHT-13631,B1364,1,HID-B1364-1(13631),1,HID,2,2,1440→1445; 15279→15280,1442→15300; 1443→1446,0,1,M14 Project Ph-1,,HID3,ST-09319,13631,1446,9319
13632,HID-OHT-13632,B1364,2,HID-B1364-2(13632),1,HID,1,3,1444→1442,1442→1443; 15301→15260; 15301→15302,0,1,M14 Project Ph-1,,HID3,4AFZ42-379,13632,1444,36845
13632,HID-OHT-13632,B1364,2,HID-B1364-2(13632),1,HID,1,3,1444→1442,1442→1443; 15301→15260; 15301→15302,0,1,M14 Project Ph-1,,HID3,4AFZ42-380,13632,1444,36846
13632,HID-OHT-13632,B1364,2,HID-B1364-2(13632),1,HID,1,3,1444→1442,1442→1443; 15301→15260; 15301→15302,0,1,M14 Project Ph-1,,HID3,4PSI4105_R0,13632,15302,9316
13632,HID-OHT-13632,B1364,2,HID-B1364-2(13632),1,HID,1,3,1444→1442,1442→1443; 15301→15260; 15301→15302,0,1,M14 Project Ph-1,,HID3,4PSI4105_R1,13632,15302,9315
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-307,13641,1473,21187
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-308,13641,1473,21188
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-309,13641,1474,21189
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-310,13641,1474,21190
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-320,13641,1480,21200
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-321,13641,1480,21201
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-411,13641,1473,31186
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-412,13641,1474,31187
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4AFZ42-413,13641,1474,31188
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4PMC4205_2,13641,1474,9225
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4PMC4205_3,13641,1474,9224
13641,HID-OHT-13641,B1365,1,HID-B1365-1(13641),1,HID,2,3,1435→1436; 1473→1474,1437→1439; 1477→1478; 1479→1480,0,1,M14 Project Ph-1,,HID3,4PMC4205_4,13641,1474,9223
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-315,13642,1476,21195
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-316,13642,1476,21196
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-317,13642,1476,21197
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-318,13642,1476,21198
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-319,13642,1479,21199
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-373,13642,1445,36839
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-374,13642,1445,36840
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-375,13642,1441,36841
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-376,13642,1441,36842
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-377,13642,1441,36843
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-378,13642,1441,36844
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-381,13642,1445,36847
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-382,13642,1445,36848
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-383,13642,1445,36849
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-384,13642,1441,36850
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-418,13642,1476,31193
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-419,13642,1476,31194
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-420,13642,1476,31195
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4AFZ42-421,13642,1476,31196
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PMC4204_1,13642,1477,9231
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PMC4204_2,13642,1476,9230
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PMC4204_3,13642,1476,9229
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PMC4204_4,13642,1476,9228
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4POL4203_1,13642,1479,9239
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4POL4203_2,13642,1477,9238
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4POL4203_3,13642,1477,9237
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PPD4207_1,13642,1441,6310
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PPD4207_2,13642,1441,6309
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PPD4207_3,13642,1441,6308
13642,HID-OHT-13642,B1365,2,HID-B1365-2(13642),1,HID,3,3,1434→1435; 1476→1477; 1559→1435,1437→1438; 1445→1441; 1477→1479,0,1,M14 Project Ph-1,,HID3,4PPD4207_4,13642,1441,6307
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ41-471,13651,1558,36879
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ41-472,13651,1558,36880
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ41-473,13651,1558,36881
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ41-474,13651,1558,36882
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ42-111,13651,1436,21161
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ42-112,13651,1436,21162
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ42-113,13651,1436,21163
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ42-204,13651,1436,31156
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4AFZ42-205,13651,1436,31157
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4PDS4202_1,13651,1558,9312
13651,HID-OHT-13651,B1366,1,HID-B1366-1(13651),1,HID,2,1,1432→1434; 1558→1559,1435→1436,0,1,M14 Project Ph-1,,HID3,4PDS4202_2,13651,1558,9311
13661,HID-OHT-13661,B1367,1,HID-B1367-1(13661),1,HID,2,2,1481→1486; 15311→15312,1489→15221; 1490→1491,0,1,M14 Project Ph-1,,HID3,4POL4202_1,13661,1486,10367
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-322,13662,1487,21202
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-323,13662,1488,21203
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-324,13662,1488,21204
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-325,13662,1488,21205
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-425,13662,1487,31200
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-426,13662,1487,31201
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-427,13662,1488,31202
13662,HID-OHT-13662,B1367,2,HID-B1367-2(13662),1,HID,1,2,1487→1488,1489→1490; 15221→15222,0,1,M14 Project Ph-1,,HID3,4AFZ42-428,13662,1488,31203
13671,HID-OHT-13671,B1368,1,HID-B1368-1(13671),1,HID,3,2,1427→1428; 15299→15306; 5661→1428,1429→15281; 1432→1434,0,1,M14 Project Ph-1,,HID3,,,,
13672,HID-OHT-13672,B1368,2,HID-B1368-2(13672),1,HID,2,2,1427→1428; 5661→1428,1429→1430; 15281→15282,0,1,M14 Project Ph-1,,HID3,4AFZ42-107,13672,1427,21157
13672,HID-OHT-13672,B1368,2,HID-B1368-2(13672),1,HID,2,2,1427→1428; 5661→1428,1429→1430; 15281→15282,0,1,M14 Project Ph-1,,HID3,4POL4204_3,13672,1430,26345
13681,HID-OHT-13681,B1369,1,HID-B1369-1(13681),1,HID,2,2,1491→1492; 1496→1495,1501→1502; 1501→1503,0,1,M14 Project Ph-1,,HID3,,,,
13691,HID-OHT-13691,B1370,1,HID-B1370-1(13691),1,HID,2,1,15245→15253; 15250→15251,15258→15259,0,1,M14 Project Ph-1,,HID3,,,,
13701,HID-OHT-13701,B1371,1,HID-B1371-1(13701),1,HID,1,1,15245→15246,15249→15250,0,1,M14 Project Ph-1,,HID3,,,,
13711,HID-OHT-13711,B1372,1,HID-B1372-1(13711),1,HID,2,1,15267→15268; 15305→15271,15273→15274,0,1,M14 Project Ph-1,,HID3,,,,
13721,HID-OHT-13721,B1373,1,HID-B1373-1(13721),1,HID,1,1,15288→15289,15293→15308,0,1,M14 Project Ph-1,,HID3,4PSI4102_R0,13721,15289,9305
13731,HID-OHT-13731,B1374,1,HID-B1374-1(13731),1,HID,2,1,15288→15295; 15293→15308,15298→15299,0,1,M14 Project Ph-1,,HID3,,,,
13741,HID-OHT-13741,B1375,1,HID-B1375-1(13741),1,HID,2,3,1517→1518; 1545→1546,1518→1520; 1549→1550; 1551→1552,0,1,M14 Project Ph-1,,HID3,4AFZ41-128,13741,1517,21028
13741,HID-OHT-13741,B1375,1,HID-B1375-1(13741),1,HID,2,3,1517→1518; 1545→1546,1518→1520; 1549→1550; 1551→1552,0,1,M14 Project Ph-1,,HID3,4AFZ41-129,13741,1517,21029
13741,HID-OHT-13741,B1375,1,HID-B1375-1(13741),1,HID,2,3,1517→1518; 1545→1546,1518→1520; 1549→1550; 1551→1552,0,1,M14 Project Ph-1,,HID3,4AFZ41-130,13741,1517,21030
